"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-04-20","   60","   50",,,,"0.37","   79","0.0","0.0",,"78","50","  630",,,,,"  270",,,,,,"23.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-04-21","   60","   70",,,,"0.00","   86","0.0","0.0",,"88","55","  696",,,,,"  270",,,,,,"27.1","    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-04-22","   50","   50",,,,"0.00","   76","0.0","0.0",,"82","40","  612",,,,,"  180",,,,,,"10.1",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-04-23","   90","  100",,,,"0.33","   29","0.0","0.0",,"73","56","  240",,,,,"  360",,,,,,"15.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-04-24","   80","   90",,,,"0.00","   61","0.0","0.0",,"88","61","  492",,,,,"  225",,,,,,"29.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-04-25","   60","   70",,,,"0.00","   82","0.0","0.0",,"78","50","  666",,,,,"  360",,,,,,"19.0",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-04-26","  100","  100",,,,"0.91","    0","0.0","0.0",,"60","53","    0",,,,,"  135",,,,,,"12.1","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-04-27","   90","   90",,,,"0.00","   25","0.0","0.0",,"71","53","  210",,,,,"  315",,,,,,"10.1","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-04-28","  100","  100",,,,"0.07","   24","0.0","0.0",,"71","53","  198",,,,,"  225",,,,,,"8.9","    1","    1",,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-04-29","   90","   80",,,,"0.00","   65","0.0","0.0",,"81","60","  528",,,,,"  180",,,,,,"8.9","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-04-30","   50","   30",,,,"0.00","   88","0.0","0.0",,"87","55","  720",,,,,"  135",,,,,,"14.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-01","   60","   40",,,,"0.00","   71","0.0","0.0",,"85","60","  588",,,,,"  135",,,,,,"14.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-02","   60","   60",,,,"0.00","   96","0.0","0.0",,"83","59","  792",,,,,"  180",,,,,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-03","  100","  100",,,,"0.13","    0","0.0","0.0",,"67","49","    0",,,,,"  360",,,,,,"19.9","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-04","  100","  100",,,,"0.39","    0","0.0","0.0",,"55","51","    0",,,,,"  360",,,,,,"13.0","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-05","   30","   20",,,,"0.00","   88","0.0","0.0",,"80","47","  732",,,,,"  180",,,,,,"8.9","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-06","   10","   10",,,,"0.00","   98","0.0","0.0",,"65","46","  816",,,,,"  360",,,,,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-07","    0","    0",,,,"0.00","  100","0.0","0.0",,"69","37","  834",,,,,"  270",,,,,,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-08","   40","   70",,,,"0.00","   80","0.0","0.0",,"87","44","  672",,,,,"  225",,,,,,"17.0",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-09","   20","   20",,,,"0.00","   99","0.0","0.0",,"91","57","  834",,,,,"  225",,,,,,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-10","   40","   50",,,,"0.00","   90","0.0","0.0",,"91","62","  756",,,,,"  315",,,,,,"17.9",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-11","   60","   80",,,,"0.01","   60","0.0","0.0",,"85","65","  504",,,,,"  225",,,,,,"14.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-12","   40","   40",,,,"0.00","   90","0.0","0.0",,"88","60","  762",,,,,"  225",,,,,,"11.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-13","   10","   10",,,,"0.00","   98","0.0","0.0",,"92","61","  828",,,,,"  225",,,,,,"8.9",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-14","   40","   40",,,,"0.00","   80","0.0","0.0",,"90","65","  678",,,,,"   90",,,,,,"17.0","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-15","  100","   90",,,,"0.00","   50","0.0","0.0",,"73","56","  432",,,,,"   45",,,,,,"13.0","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-16","   90","   90",,,,"0.00","   39","0.0","0.0",,"76","59","  336",,,,,"  135",,,,,,"12.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-17","   70","   90",,,,"0.65","   16","0.0","0.0",,"67","51","  132",,,,,"  315",,,,,,"29.1","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-18","   10","   10",,,,"0.00","  100","0.0","0.0",,"73","49","  858",,,,,"  315",,,,,,"17.0",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-19","    0","    0",,,,"0.00","  100","0.0","0.0",,"87","46","  858",,,,,"  225",,,,,,"10.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-20","   30","   30",,,,"0.00","   80","0.0","0.0",,"90","59","  690",,,,,"  315",,,,,,"13.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-21","   10","    0",,,,"0.00","   96","0.0","0.0",,"86","60","  828",,,,,"   90",,,,,,"12.1","    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-22","   60","   50",,,,"0.00","   71","0.0","0.0",,"87","59","  612",,,,,"  225",,,,,,"10.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-23","   40","   30",,,,"0.00","   82","0.0","0.0",,"94","68","  708",,,,,"  225",,,,,,"11.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-24","   30","   20",,,,"0.00","   98","0.0","0.0",,"94","68","  846",,,,,"  360",,,,,,"10.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-25","   70","   60",,,,"0.29","   77","0.0","0.0",,"89","64","  666",,,,,"  180",,,,,,"17.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-26","   90","   90",,,,"0.37","   42","0.0","0.0",,"87","68","  360",,,,,"  270",,,,,,"19.9","    1","    1","    1",,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-27","   20","   20",,,,"0.00","   96","0.0","0.0",,"83","57","  834",,,,,"   45",,,,,,"15.0","    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-28","   70","   60",,,,"0.00","   89","0.0","0.0",,"78","57","  774",,,,,"   45",,,,,,"12.1",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-29","   60","   80",,,,"0.00","   97","0.0","0.0",,"75","54","  846",,,,,"   90",,,,,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-30","   50","   60",,,,"0.00","   89","0.0","0.0",,"78","55","  774",,,,,"   90",,,,,,"12.1",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-05-31","   70","   70",,,,"0.00","   74","0.0","0.0",,"84","59","  648",,,,,"  180",,,,,,"10.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-01","   80","   90",,,,"0.00","   74","0.0","0.0",,"86","66","  648",,,,,"  270",,,,,,"15.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-02","   40","   50",,,,"0.00","  100","0.0","0.0",,"90","65","  876",,,,,"  225",,,,,,"17.0",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-03","   40","   60",,,,"0.00","   85","0.0","0.0",,"89","66","  744",,,,,"  225",,,,,,"17.9",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-04","   70","   80",,,,"0.00","   91","0.0","0.0",,"87","64","  798",,,,,"  225",,,,,,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-05","   70","   60",,,,"0.14","   83","0.0","0.0",,"89","67","  750",,,,,"  225",,,,,,"15.0","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-06","   60","   40",,,,"0.19","   74","0.0","0.0",,"86","62","  654",,,,,"  360",,,,,,"23.9","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-07","   30","   30",,,,"0.00","   95","0.0","0.0",,"80","58","  834",,,,,"   45",,,,,,"10.1","    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-08","   10","   10",,,,"0.00","  100","0.0","0.0",,"86","55","  882",,,,,"  225",,,,,,"8.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-09","   50","   60",,,,"0.00","  100","0.0","0.0",,"86","57","  882",,,,,"  135",,,,,,"11.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-10","   70","   80",,,,"0.00","   92","0.0","0.0",,"89","60","  816",,,,,"   45",,,,,,"11.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-11","   40","   30",,,,"0.00","   74","0.0","0.0",,"91","62","  654",,,,,"  135",,,,,,"8.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-12","   30","   20",,,,"0.00","   90","0.0","0.0",,"95","61","  798",,,,,"   45",,,,,,"21.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-13","   70","   70",,,,"0.00","   83","0.0","0.0",,"85","63","  738",,,,,"  360",,,,,,"14.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-14","   60","   70",,,,"0.00","   95","0.0","0.0",,"81","56","  840",,,,,"   90",,,,,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-15","  100","  100",,,,"0.00","   18","0.0","0.0",,"77","60","  156",,,,,"  225",,,,,,"10.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-16","   90","   80",,,,"0.00","   38","0.0","0.0",,"90","66","  342",,,,,"  225",,,,,,"14.1",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-17","   60","   70",,,,"0.00","   77","0.0","0.0",,"95","71","  684",,,,,"  225",,,,,,"13.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-18","   60","   60",,,,"0.00","   58","0.0","0.0",,"100","73","  516",,,,,"  225",,,,,,"17.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-19","   60","   50",,,,"0.00","   83","0.0","0.0",,"97","69","  732",,,,,"  270",,,,,,"17.0",,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-20","   80","   80",,,,"0.03","   47","0.0","0.0",,"88","68","  414",,,,,"   90",,,,,,"15.0",,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-21","   90","   90",,,,"0.32","   45","0.0","0.0",,"90","66","  402",,,,,"  225",,,,,,"25.9",,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-22","   80","   70",,,,"0.00","   57","0.0","0.0",,"90","72","  504",,,,,"   45",,,,,,"16.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-23","   50","   60",,,,"0.00","   45","0.0","0.0",,"86","64","  396",,,,,"   45",,,,,,"12.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-24","   10","   20",,,,"0.00","   84","0.0","0.0",,"88","58","  744",,,,,"  135",,,,,,"13.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-25","   80","   80",,,,"0.43","   38","0.0","0.0",,"90","67","  336",,,,,"  225",,,,,,"17.9","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-26","   80","   80",,,,"0.01","   28","0.0","0.0",,"86","69","  252",,,,,"  180",,,,,,"8.1","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-27","   60","   80",,,,"0.00","   64","0.0","0.0",,"87","62","  564",,,,,"  360",,,,,,"19.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-28","   20","   30",,,,"0.00","   88","0.0","0.0",,"82","55","  774",,,,,"  360",,,,,,"11.0",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-29","   40","   60",,,,"0.00","   82","0.0","0.0",,"83","53","  720",,,,,"  225",,,,,,"10.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-06-30","   30","   20",,,,"0.00","   73","0.0","0.0",,"95","62","  642",,,,,"  360",,,,,,"13.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-01","   60","   70",,,,"0.00","   88","0.0","0.0",,"95","72","  774",,,,,"  315",,,,,,"13.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-02","   90","  100",,,,"0.66","   26","0.0","0.0",,"93","71","  234",,,,,"  360",,,,,,"28.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-03","   70","   60",,,,"0.00","   61","0.0","0.0",,"94","71","  540",,,,,"  135",,,,,,"8.9","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-04","   70","   50",,,,"1.29","   62","0.0","0.0",,"96","70","  552",,,,,"  270",,,,,,"27.1","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-05","   90","   90",,,,"0.07","   14","0.0","0.0",,"80","67","  120",,,,,"  360",,,,,,"8.9","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-06","   40","   50",,,,"0.00","   74","0.0","0.0",,"84","62","  648",,,,,"  360",,,,,,"10.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-07","   30","   30",,,,"0.00","   74","0.0","0.0",,"88","59","  648",,,,,"  225",,,,,,"8.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-08","   40","   50",,,,"0.00","   81","0.0","0.0",,"89","63","  708",,,,,"  180",,,,,,"16.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-09","   90","   80",,,,"0.05","   38","0.0","0.0",,"90","71","  330",,,,,"  180",,,,,,"17.9",,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-10","  100","  100",,,,"0.53","    0","0.0","0.0",,"78","69","    0",,,,,"  135",,,,,,"19.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-11","   70","   70",,,,"0.00","   58","0.0","0.0",,"88","70","  510",,,,,"  270",,,,,,"11.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-12","   50","   30",,,,"0.00","   82","0.0","0.0",,"89","67","  714",,,,,"  360",,,,,,"14.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-13","   50","   50",,,,"0.00","   77","0.0","0.0",,"89","68","  678",,,,,"  360",,,,,,"11.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-14","   90","  100",,,,"0.32","   27","0.0","0.0",,"84","67","  234",,,,,"  135",,,,,,"12.1","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-15","   40","   30",,,,"0.00","   80","0.0","0.0",,"92","71","  696",,,,,"  225",,,,,,"14.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-16","   50","   60",,,,"0.00","   71","0.0","0.0",,"93","69","  618",,,,,"  315",,,,,,"14.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-17","   20","   20",,,,"0.00","  100","0.0","0.0",,"86","62","  870",,,,,"   45",,,,,,"8.9",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-18","   20","   30",,,,"0.00","  100","0.0","0.0",,"91","61","  870",,,,,"  225",,,,,,"10.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-19","   10","   20",,,,"0.00","   87","0.0","0.0",,"91","66","  756",,,,,"  225",,,,,,"12.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-20","   70","   70",,,,"0.57","   48","0.0","0.0",,"93","68","  420",,,,,"  225",,,,,,"27.1",,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-21","  100","  100",,,,"0.11","    0","0.0","0.0",,"73","60","    0",,,,,"   45",,,,,,"13.0","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-22","  100","  100",,,,"0.00","   10","0.0","0.0",,"79","61","   90",,,,,"   45",,,,,,"10.1","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-23","  100","  100",,,,"0.84","   15","0.0","0.0",,"82","70","  126",,,,,"  135",,,,,,"16.1","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-24","   90","   90",,,,"0.00","   30","0.0","0.0",,"89","73","  258",,,,,"   45",,,,,,"6.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-25","   60","   60",,,,"0.00","   72","0.0","0.0",,"90","70","  624",,,,,"   45",,,,,,"6.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-26","   60","   60",,,,"0.00","   61","0.0","0.0",,"90","73","  516",,,,,"  315",,,,,,"8.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-27","   80","   80",,,,"0.00","   42","0.0","0.0",,"91","70","  354",,,,,"  135",,,,,,"12.1","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-28","   60","   50",,,,"0.00","   48","0.0","0.0",,"92","71","  408",,,,,"   45",,,,,,"4.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-29","   70","   60",,,,"0.04","   47","0.0","0.0",,"93","73","  396",,,,,"  315",,,,,,"19.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-30","   90","   90",,,,"0.01","   36","0.0","0.0",,"90","71","  306",,,,,"  315",,,,,,"8.9","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-07-31","   80","   90",,,,"0.25","   46","0.0","0.0",,"90","72","  390",,,,,"  270",,,,,,"8.1","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-01","   60","   50",,,,"0.06","   72","0.0","0.0",,"94","72","  612",,,,,"  315",,,,,,"15.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-02","   40","   30",,,,"0.00","   90","0.0","0.0",,"94","70","  762",,,,,"  270",,,,,,"13.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-03","   60","   60",,,,"0.03","   76","0.0","0.0",,"92","63","  636",,,,,"  225",,,,,,"12.1",,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-04","   30","   20",,,,"0.00","  100","0.0","0.0",,"85","64","  840",,,,,"   45",,,,,,"15.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-05","   80","   80",,,,"0.00","   39","0.0","0.0",,"85","63","  330",,,,,"  225",,,,,,"6.0",,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-06","   90","   90",,,,"0.00","   13","0.0","0.0",,"84","65","  108",,,,,"  225",,,,,,"8.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-07","   80","   80",,,,"0.00","   64","0.0","0.0",,"86","66","  534",,,,,"   90",,,,,,"8.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-08","   90","   90",,,,"0.00","   58","0.0","0.0",,"86","67","  486",,,,,"  180",,,,,,"12.1","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-09","  100","  100",,,,"0.01","   13","0.0","0.0",,"85","65","  108",,,,,"   90",,,,,,"11.0","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-10","   90","  100",,,,"0.27","    0","0.0","0.0",,"75","69","    0",,,,,"   45",,,,,,"11.0","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-11","   30","   40",,,,"0.00","   74","0.0","0.0",,"85","64","  612",,,,,"   45",,,,,,"14.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-12","   30","   40",,,,"0.00","   83","0.0","0.0",,"89","62","  684",,,,,"  270",,,,,,"11.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-13","   50","   60",,,,"0.00","   69","0.0","0.0",,"92","67","  564",,,,,"  225",,,,,,"8.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1970-08-14","   70","   80",,,,"0.00","   53","0.0","0.0",,"92","68","  432",,,,,"  180",,,,,,"8.9",,,,,,,,"    1",,,,,,,,,,,,
